hedge	ve
1074	1.1320778707560842e-06
1075	1.6834189436036972e-06
1076	0.00013561799646139299
1077	8.584564468259511e-05
1078	2.743292615245235e-05
1079	3.396925085525425e-05
1080	2.4737126003757675e-07
1081	6.7469212674796696e-06
1082	2.4412950079129467e-05
1083	3.300158085032593e-05
1084	6.722218097509532e-06
1085	2.937552182620902e-05
1086	0.00028550494990132335
1087	0.0007513798736720504
1088	0.0008305002986734878
1089	4.244268454106638e-05
1090	8.659463465218618e-05
1091	6.968764199373732e-07
1092	8.897242459654132e-05
1093	9.40511282337072e-05
1094	0.00011819027416318946
1095	0.00045022729126150947
1096	7.5546682058242745e-06
1097	6.137833435257121e-07
1098	0.0009467480631755226
1099	1.7422954648744468e-06
1100	3.649611320397971e-52
1101	0.0002463613663222655
1102	2.2347589768861157e-05
1103	8.432323529580879e-06
1104	0.00011335473334674242
1105	2.6735942770015495e-05
1106	1.709186094171542e-07
1107	3.171932642042469e-05
1108	9.837151570351681e-05
1109	8.585888080542698e-05
1110	9.442143175498257e-07
1111	2.6735942770015495e-05
1112	0.0008012695960296632
1113	1.1142735371596067e-06
1114	3.2224954796727723e-06
1115	6.380003288754698e-07
1116	0.00016571416050910955
1117	0.0001338282138069568
1118	0.0003520786808984717
1119	3.379100040784747e-05
1120	3.149327798773779e-05
1121	8.948738520677329e-05
1122	0.0010814309928477888
1123	0.00027992649905000467
1124	0.00026737760869345806
1125	0.00035837057956566575
1126	7.3124788494045155e-06
1127	7.3124788494045155e-06
1128	0.000123093458255591
1129	0.0002915649257916315
1130	0.0007614199663171816
1131	0.0009894445506497495
1132	0.00026808800012795086
1133	0.0008157893790789437
1134	0.0024909111710099668
1135	0.00031881688505363176
1136	0.0002915649257916315
1137	8.580451195559392e-05
1138	1.164405761756622e-07
1139	0.0001229202608709501
1140	0.002491119281016414
1141	2.2917938210984527e-05
1142	0.00017308475621302216
1143	9.826674061930332e-05
1144	0.0001685775056930872
1145	1.146401282946147e-06
1146	0.0002835294732705263
1147	0.00028913146785396936
1148	1.164405761756622e-07
1149	0.0002673861087065205
1150	0.00031881688505363176
1151	0.00030240263265382994
1152	0.0003186142297604572
1153	2.7759849298824895e-05
1154	0.00029129953548733516
1155	6.722218097509532e-06
1156	4.834305029705939e-06
1157	0.0008724277206187853
1158	0.0003082925596576018
1159	0.00026810244269555555
1160	1.2637021188763396e-06
1161	6.726506725348066e-06
1162	0.00035549405589611015
1163	9.218885693027607e-05
1164	2.546586686711742e-05
1165	2.7466037727421865e-05
1166	0.0002693457759120568
1167	0.00026737760869345806
1168	2.553376037215034e-05
1169	2.5707568737642877e-05
1170	0.0002745916328291485
1171	7.3124788494045155e-06
1172	0.00011108145216936963
1173	5.000432791448103e-05
1174	1.6958220901982527e-05
1175	0.0007436179608884198
1176	0.0002693078431023205
1177	0.00026758892903713425
1178	0.00026758892903713425
1179	3.2471038751374764e-05
1180	0.0004994311681782144
1181	6.248657321189527e-07
1182	5.329390578122568e-05
1183	2.732230969407691e-05
1184	0.00019024844930733882
1185	0.000790661154841367
1186	2.3845382300273943e-05
1187	0.00029129953548733516
1188	1.703474424513176e-05
1189	8.757861811486816e-06
1190	6.618712693709286e-05
1191	1.2680525285737792e-06
1192	0.0002673843669281449
1193	3.649611320397971e-52
1194	4.034057731299502e-05
1195	2.5581321254603026e-05
1196	3.0060463781926373e-05
1197	0.00029129953548733516
1198	0.00023980112015141447
1199	4.579005610363802e-05
1200	3.171932642042469e-05
1201	1.7558088665856162e-05
1202	0.000222340837447668
1203	1.2293914825428053e-05
1204	7.546158057089836e-05
1205	0.00011211975377181314
1206	6.525803098535582e-07
1207	6.926554841690356e-08
1208	5.039766000527322e-05
1209	6.283650438991852e-07
1210	0.00026737760869345806
1211	2.5071833396095764e-05
1212	2.5071833396095764e-05
1213	2.9012861075379625e-05
1214	7.617721245836794e-07
1215	6.211519633214807e-05
1216	5.37426029859809e-05
1217	6.722218097509532e-06
1218	6.172637743727664e-06
1219	0.00015804302833209415
1220	0.0008331969986862953
1221	6.93468318017806e-05
1222	4.897943143774969e-05
1223	2.4627876379049344e-05
1224	0.0007838028176483108
1225	0.00022105825828780775
1226	4.488584883763018e-05
1227	5.337771117342322e-05
1228	0.00024345036939889074
1229	0.00017138988249508982
1230	0.0001153413813416014
1231	0.00012968907615633409
1232	3.335394557749052e-05
1233	1.5506016201158555e-05
1234	5.327284369854345e-05
1235	9.255513360384733e-05
1236	7.529709050431688e-05
1237	0.0008151961115950681
1238	0.00023715131633741973
1239	0.000739239412462415
1240	6.764121054609487e-06
1241	0.0010325677569229896
1242	8.950836210210958e-05
1243	1.232874693002757e-05
1244	3.5478357547644115e-05
1245	1.2790657330715747e-05
1246	4.7840488057258835e-05
1247	0.0010387139585131674
1248	7.555796294176065e-05
1249	5.982605826249241e-05
1250	6.87976244825799e-05
1251	0.00022151231574898085
1252	3.211160825684202e-05
1253	0.0008512938771473561
1254	0.00022105838990851194
1255	0.00024199257622062377
1256	0.0004342501177566363
1257	0.000758127918200168
1258	0.0002963549198623101
1259	0.0003266811403694067
1260	0.00024640202562320744
1261	0.0002468850123518876
1262	3.649611320397971e-52
1263	3.306782935473429e-05
1264	5.7419864010069864e-05
1265	2.388551919751671e-05
1266	3.649611320397971e-52
1267	5.4989962243224226e-05
1268	2.4470479412517647e-05
1269	0.000742947284288587
1270	8.712600788492461e-05
1271	0.0007397781175508253
1272	2.8657155495426306e-07
1273	3.273043131746791e-05
1274	0.0007396103105371639
1275	6.209622759824769e-05
1276	0.002490921281819753
1277	1.3045855880409696e-05
1278	2.2053679247942222e-05
1279	1.4170743121108954e-06
1280	8.104602348222593e-06
1281	3.091697024933184e-06
1282	1.4725258135554117e-07
1283	5.581254857971978e-06
1284	4.30080354539669e-08
1285	1.943267183188009e-05
1286	0.0007394876808696655
1287	0.00019099629716840135
1288	0.00022105825828780775
1289	2.5071833396095764e-05
1290	4.0350968042384796e-05
1291	0.0007392398523462417
1292	3.986216565497219e-05
1293	0.000739239412462415
1294	1.917603374381167e-06
1295	0.0002222754997881811
1296	0.00024485069358735624
1297	0.00011061581553655388
1298	7.571869208779645e-05
1299	5.81039501231962e-06
1300	8.710360686991784e-05
1301	2.839759446822631e-05
1302	0.00011459271216376052
1303	9.167903955589383e-06
1304	0.0006999673388713378
1305	0.00029081104615893613
1306	2.839759446822631e-05
1307	1.6442174403193744e-06
1308	0.0002490665410274096
1309	2.5071833396095764e-05
1310	4.66099487461478e-06
1311	0.00022299103495080434
1312	0.000739239412462415
1313	0.0002248218310663807
1314	1.0442808935872119e-05
1315	0.000225331450682295
1316	0.00022200433448964438
1317	3.7979780471042325e-06
1318	0.00022105838990851194
1319	0.0005868624628774325
1320	3.421715035003941e-05
1321	0.00025801985957571726
1322	0.0007461263124625552
1323	9.1929827064788e-05
1324	6.654162432277115e-05
1325	1.2680525285737792e-06
1326	1.705886000844672e-07
1327	0.0005027866773326554
1328	3.649611320397971e-52
1329	8.412842061631456e-06
1330	0.00022741805188631874
1331	0.000739239412462415
1332	9.715326093106696e-05
1333	0.00025583647807761337
1334	3.5280445788149275e-05
1335	0.00036396564267220517
1336	8.254159906801155e-06
1337	0.00024475745577974556
1338	7.783422945066075e-06
1339	8.366710942632768e-06
1340	0.0024909111710099668
1341	1.1092479080306614e-06
1342	2.468873258346802e-05
1343	5.566108483700785e-05
1344	0.0002507044228778644
1345	0.0007406459542435295
1346	0.00026744389424665044
1347	0.0011214749164462406
1348	3.23123959500428e-05
1349	0.00046172299058420073
1350	0.00026737760869345806
1351	6.356546561138646e-05
1352	2.930350357235997e-05
1353	0.00026737760869345806
1354	3.3333071806416776e-06
1355	2.398121824167454e-05
1356	6.475734553905683e-05
1357	1.2369791541657133e-05
1358	0.0008481192627809745
1359	0.0002681180900261014
1360	2.5071833396095764e-05
1361	4.7844072814674656e-06
1362	0.00026737760869345806
1363	7.966870787052223e-05
1364	0.0005598105939783564
1365	2.5071833396095764e-05
1366	0.0009152371327538291
1367	0.00014581875874598876
1368	3.199636856909078e-05
1369	0.00011108145216936963
1370	2.5071833396095764e-05
1371	0.000226500726322896
1372	0.0002463855828136955
1373	7.589031201097486e-05
1374	3.1740401076867645e-05
1375	2.5121676577583047e-05
1376	0.0005356799843105772
1377	0.0002682926794555534
1378	0.00026806627734990326
1379	0.0008630427648138375
1380	0.0003514583747420369
1381	8.593016802543415e-05
1382	0.00027310039581282135
1383	0.00042870099179613254
1384	3.145204978134334e-05
1385	2.5391132425175065e-05
1386	0.0009918752201853644
1387	7.667656232756512e-05
1388	0.0008305513799889205
1389	0.00027548433887647885
1390	2.9787282104719583e-06
1391	4.9420892480751857e-05
1392	8.777023796575921e-05
1393	5.349120846455757e-07
1394	0.00019295624526016533
1395	0.0024909111710099668
1396	0.0008305203577067313
1397	5.673377193288907e-05
1398	7.038752060479259e-06
1399	7.050484012285148e-06
1400	0.0027306958500868776
1401	0.0008372922969330885
1402	0.00010424836962807661
1403	0.0008340064604827963
1404	2.6299225259565555e-05
1405	0.0003043457184119292
1406	3.7236834633680285e-05
1407	3.649611320397971e-52
1408	0.00029129953548733516
1409	0.0002892841278906443
1410	0.0004247593343022276
1411	2.6299225259565555e-05
1412	0.0002797668786799133
1413	2.3845382300273943e-05
1414	0.0001112352834154072
1415	8.580451195559392e-05
1416	0.00029245647051297707
1417	8.59421928327592e-05
1418	0.00011108145216936963
1419	0.000739239412462415
1420	0.000408915725432253
1421	0.0008738405448184823
1422	0.00027325762826859525
1423	2.5071833396095764e-05
1424	2.2157922505809486e-05
1425	0.0002674657358885016
1426	2.5081971973985018e-05
1427	0.00026777671077913147
1428	6.342596572202642e-05
1429	0.0008333429503269502
1430	0.00026737760869345806
1431	0.0002444658275862047
1432	3.264685047184409e-06
1433	0.0003229182133148975
1434	2.2015427719591092e-06
1435	0.00022105825828780775
1436	0.00010798257166052553
1437	3.649611320397971e-52
1438	0.00022854087556462097
1439	0.0025227049648154642
1440	8.366710942632768e-06
1441	0.00013511266895296353
1442	0.0002676848264566979
1443	1.1682733835499722e-05
1444	2.9480504282882004e-07
1445	2.4424978067006222e-05
1446	0.0002676333761642952
1447	0.00022972553943561048
1448	0.00022782819533801151
1449	1.5538924285031327e-05
1450	0.00026737760869345806
1451	0.0002897606924774871
1452	2.6639074396099514e-05
1453	0.0009449469830131905
1454	0.0001235201295899498
1455	0.00030669761312475445
1456	0.00026737760869345806
1457	0.0008341606254155536
1458	4.190970862956412e-05
1459	0.0007679724297378483
1460	1.1258931126457226e-05
1461	2.202683531394766e-05
1462	2.4638055478183886e-05
1463	2.5071833396095764e-05
1464	2.962831716777848e-05
1465	8.900059711156304e-05
1466	1.2115443791220034e-05
1467	8.715646165746123e-05
1468	0.0007481161827648461
1469	9.901436253186016e-05
1470	1.60204777735921e-05
1471	0.0009565937789232428
1472	0.0007536284911970419
1473	0.0009454329446479596
1474	8.033089814496834e-06
1475	0.00026910298297626485
1476	0.0002680584818439056
1477	3.649611320397971e-52
1478	1.0777186575245333e-06
1479	0.0004170606858806878
1480	0.0008305002986734878
1481	0.0002673861087065205
1482	0.0010057995808748588
1483	0.0002892841278906443
1484	1.4197096634523647e-07
1485	6.950476415102855e-05
1486	0.00027371926317528957
1487	0.00100470271708647
1488	8.601583511961916e-05
1489	0.000332000923843278
1490	0.0002674575090314438
1491	0.00035728294320968267
1492	5.574886925557289e-05
1493	0.00014750008083200047
1494	2.468888834970461e-05
1495	0.00027022465943466595
1496	5.1878663883489754e-05
1497	0.0012176143358427725
1498	3.2471038751374764e-05
1499	8.708978904827489e-05
1500	0.0007513798736720504
1501	0.0002699105521028784
1502	1.3523922225538652e-06
1503	4.554425274603998e-06
1504	0.0008395171173238838
1505	0.00026901409673882017
1506	0.0007419690330158199
1507	0.0003122844224808555
1508	8.778190501680773e-06
1509	7.784390297745104e-05
1510	0.0004863767131065392
1511	0.0002679701173855523
1512	0.00026737760869345806
1513	0.00026737760869345806
1514	0.00036443819964551775
1515	2.485029586056126e-05
1516	0.0009671089787883566
1517	0.00025358388064464644
1518	0.000946931644479507
1519	2.6113820628567282e-05
1520	0.0007394464617943121
1521	0.0007647636771934743
1522	4.977120589829146e-05
1523	0.0003229136738445583
1524	0.00027141328984753115
1525	3.649611320397971e-52
1526	0.0007393960705655939
1527	0.00016900623713316372
1528	2.9136913803833282e-05
1529	4.7878211992175955e-05
1530	3.976924182322668e-05
1531	4.937742641078912e-05
1532	0.00011566456082412394
1533	0.00091524144978895
1534	0.0009886318332260112
1535	5.69973001130008e-07
1536	2.5071833396095764e-05
1537	0.0008740226163000428
1538	0.00026806627734990326
1539	2.5082569704347257e-05
1540	8.366710942632768e-06
1541	0.0007644764581456279
1542	2.5071833396095764e-05
1543	0.0002794146572992554
1544	0.0007611812611534494
1545	0.0002794146572992554
1546	1.3198619745116704e-05
1547	0.0008294699145813652
1548	1.2684858565561052e-05
1549	0.0007473404710849589
1550	0.00014210109463258362
1551	7.320449856915653e-05
1552	4.208625808401402e-06
1553	5.3606166600872984e-05
1554	4.519934176009292e-06
1555	1.104059690797072e-06
1556	3.476796533109098e-05
1557	0.00019701986537039442
1558	0.0007515436737208698
1559	3.629224176197995e-05
1560	0.0007425056385815776
1561	8.472482893658907e-07
1562	1.0591401497110258e-05
1563	0.0009451544898378828
1564	0.0008334071887534872
1565	1.1143836951066701e-05
1566	2.5071833396095764e-05
1567	8.672639071065694e-06
1568	0.0003486088907641134
1569	8.752298674975211e-06
1570	0.000743204444575082
1571	0.0007406459542435295
1572	1.3280024483660537e-05
1573	4.0350968042384796e-05
1574	8.580451195559392e-05
1575	2.5082569704347257e-05
1576	0.0015608302127604894
1577	0.0008561452542610216
1578	0.0002680177535213046
1579	1.1277243830810932e-08
1580	0.00017035291045268503
1581	0.0007481410684372096
1582	2.5082569704347257e-05
1583	0.00026737760869345806
1584	1.3272565403200125e-06
1585	3.3750011110601805e-05
1586	7.995749651255692e-07
1587	0.00026737760869345806
1588	0.000739274867067663
1589	5.127416874778376e-09
1590	8.580451195559392e-05
1591	2.342901250877842e-05
1592	7.995749651255692e-07
1593	0.0002847036393312086
1594	2.4349398988938178e-05
1595	5.703212170700971e-07
1596	0.00027022465943466595
1597	3.5428357403593663e-06
1598	0.0001619851688596076
1599	0.0007396169018427201
1600	0.00012431318422481753
1601	3.5134418836721496e-05
1602	1.2684858565561052e-05
1603	0.000761586265460209
1604	0.000857145501055772
1605	1.2924789040273372e-07
1606	6.625817594434173e-05
1607	0.00018153946103347654
1608	2.95292182581061e-05
1609	0.00026737760869345806
1610	1.111427391741961e-06
1611	9.007551810911053e-08
1612	5.526395726081378e-07
1613	0.00014110664172896863
1614	2.5469443607410767e-05
1615	0.0007316743272542842
1616	0.0009194946831110422
1617	6.305443711659908e-07
1618	7.542767485620103e-05
1619	5.25171729283656e-05
1620	2.375393402787212e-05
1621	0.0002980578393433569
1622	1.2684858565561052e-05
1623	0.0002915649257916315
1624	0.0007985163877883571
1625	0.0005364982349480062
1626	3.2657187398100614e-05
1627	9.653472026545647e-05
1628	6.601558451734053e-06
1629	0.0007496107365566246
1630	0.00016370340818722086
1631	5.127416874778376e-09
1632	8.752298674975211e-06
1633	1.0591401497110258e-05
1634	3.145204978134334e-05
1635	0.0008313172554850491
1636	2.7965979730805396e-05
1637	3.125817660395135e-05
1638	0.0004145910551138408
1639	4.590409174261658e-06
1640	1.1004633975196181e-05
1641	3.834421087823812e-05
1642	0.00014110664172896863
1643	4.2959212732642415e-05
1644	0.00029467934774718207
1645	0.0002774543821792971
1646	0.0010835678828017014
1647	1.2459480730258942e-05
1648	3.649611320397971e-52
1649	0.00016255313459981227
1650	0.00026737760869345806
1651	2.53528867624298e-05
1652	3.006545783264846e-07
1653	0.00013725660789518876
1654	0.00019254836605327782
1655	1.2684858565561052e-05
1656	4.565837979369628e-06
1657	1.062908422217208e-05
1658	1.8777034504790158e-06
1659	0.000739239412462415
1660	0.000739239412462415
1661	9.594391422165416e-05
1662	0.00026737760869345806
1663	0.0008233430016910394
1664	3.454598847866652e-05
1665	0.000739239412462415
1666	0.000161028614619663
1667	5.573932597877307e-07
1668	0.0001876043265630015
1669	0.0007980501708406936
1670	8.366710942632768e-06
1671	0.000761586265460209
1672	1.4022408910508392e-05
1673	0.001144272469457559
1674	0.000739239412462415
1675	3.9808714793571015e-05
1676	1.4707442697657114e-05
1677	0.0007702368930194185
1678	2.4156926945680685e-05
1679	1.8542063739886174e-06
1680	8.247178608708331e-06
1681	0.00027992468074940436
1682	0.0024909111710099668
1683	0.0007612538497970869
1684	0.000739239412462415
1685	4.8292539950608575e-05
1686	2.3339090960229276e-05
1687	1.2789984971944932e-05
1688	6.601550469946422e-06
1689	0.0002497762777239054
